symbol,t,date,final_state,final_score,final_band,caps,weakest_lens,agreement_count,why_not_higher,trend,zone,location,regime,extension,false_high_self_flag
SPY,260,2019-01-15,Mixed,50,45-69,broken;agree3,Zone,5,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Stretched,False
SPY,280,2019-02-13,Mixed,50,45-69,broken;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,Upper,Trend,Normal,False
SPY,300,2019-03-14,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Extended,False
SPY,320,2019-04-11,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
SPY,340,2019-05-10,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearSupport,Trend,Severe,False
SPY,360,2019-06-10,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,3,capped by chop (<= 44),Range-bound,Broken,NearSupport,Chop,Extended,False
SPY,380,2019-07-09,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
SPY,400,2019-08-06,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Extended,False
SPY,420,2019-09-04,Unclear,44,0-44,chop;extended;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Fresh,NearResistance,Chop,Extended,False
SPY,440,2019-10-02,Mixed,50,45-69,broken;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,Lower,Range,Stretched,False
SPY,460,2019-10-30,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
SPY,480,2019-11-27,Mixed,50,45-69,pricediscovery;severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Above,Trend,Severe,False
SPY,500,2019-12-27,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Upper,Trend,Severe,False
SPY,520,2020-01-28,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,Mid,Chop,Severe,False
SPY,540,2020-02-26,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Expansion,Normal,False
SPY,560,2020-03-25,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,1,capped by chop (<= 44),Weak,Broken,Lower,Chop,Extended,False
SPY,580,2020-04-23,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Normal,False
SPY,600,2020-05-21,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Range-bound,Broken,NearSupport,Chop,Normal,False
SPY,620,2020-06-19,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
SPY,640,2020-07-20,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearResistance,Chop,Severe,False
SPY,660,2020-08-17,Mixed,50,45-69,severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Upper,Trend,Severe,False
SPY,680,2020-09-15,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
SPY,700,2020-10-13,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Upper,Range,Severe,False
SPY,720,2020-11-10,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Severe,False
SPY,740,2020-12-09,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
SPY,760,2021-01-08,Mixed,50,45-69,pricediscovery;severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Above,Trend,Severe,False
SPY,780,2021-02-08,Unclear,44,0-44,broken;chop;pricediscovery;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Broken,Above,Chop,Severe,False
SPY,800,2021-03-09,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Severe,False
SPY,820,2021-04-07,Mixed,50,45-69,severe;weakzone;agree3,Extension,2,capped by severe (<= 50),Mixed,Weak,Upper,Range,Severe,False
SPY,840,2021-05-05,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,Mid,Chop,Severe,False
SPY,860,2021-06-03,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Severe,False
SPY,880,2021-07-01,Mixed,50,45-69,pricediscovery;severe;agree3,Extension,3,capped by severe (<= 50),Mixed,Fresh,Above,Range,Severe,False
SPY,900,2021-07-30,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Severe,False
SPY,920,2021-08-27,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,1,capped by chop (<= 44),Mixed,Weak,Upper,Chop,Severe,False
SPY,940,2021-09-27,Unclear,44,0-44,chop;midrange;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Weak,Mid,Chop,Severe,False
SPY,960,2021-10-25,Mixed,50,45-69,broken;pricediscovery;severe;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Above,Trend,Severe,False
SPY,980,2021-11-22,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
SPY,1000,2021-12-21,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Fresh,Upper,Chop,Severe,False
SPY,1020,2022-01-20,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Mixed,Broken,NearResistance,Range,Normal,False
SPY,1040,2022-02-17,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
SPY,1060,2022-03-18,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,4,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Normal,False
SPY,1080,2022-04-18,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Range,Normal,False
SPY,1100,2022-05-16,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Broken,Lower,Chop,Severe,False
SPY,1120,2022-06-14,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
SPY,1140,2022-07-14,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
SPY,1160,2022-08-11,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Weak,Broken,NearSupport,Trend,Normal,False
SPY,1180,2022-09-09,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Stretched,False
SPY,1200,2022-10-07,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearSupport,Chop,Severe,False
SPY,1220,2022-11-04,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Extended,False
SPY,1240,2022-12-05,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
SPY,1260,2023-01-04,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Normal,False
SPY,1280,2023-02-02,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Extended,False
SPY,1300,2023-03-03,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Stretched,False
SPY,1320,2023-03-31,Mixed,50,45-69,broken;extended;agree3,Zone,4,capped by broken (<= 50),Range-bound,Broken,NearResistance,Range,Extended,False
SPY,1340,2023-05-01,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
SPY,1360,2023-05-30,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Severe,False
SPY,1380,2023-06-28,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Broken,Upper,Chop,Severe,False
SPY,1400,2023-07-27,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Severe,False
SPY,1420,2023-08-24,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Lower,Trend,Severe,False
SPY,1440,2023-09-22,Mixed,50,45-69,broken;extended;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Lower,Range,Extended,False
SPY,1460,2023-10-20,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Normal,False
SPY,1480,2023-11-17,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Weak,Broken,Upper,Trend,Severe,False
SPY,1500,2023-12-18,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
SPY,1520,2024-01-18,Mixed,50,45-69,severe;weakzone;agree3,Extension,4,capped by severe (<= 50),Clean,Weak,NearResistance,Trend,Severe,False
SPY,1540,2024-02-15,Mixed,50,45-69,broken;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Upper,Trend,Severe,False
SPY,1560,2024-03-15,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,2,capped by chop (<= 44),Clean,Weak,Upper,Chop,Severe,False
SPY,1580,2024-04-15,Mixed,50,45-69,severe;weakzone;agree3,Extension,2,capped by severe (<= 50),Mixed,Weak,Lower,Range,Severe,False
SPY,1600,2024-05-13,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Weak,Weak,NearResistance,Range,Severe,False
SPY,1620,2024-06-11,Mixed,50,45-69,pricediscovery;severe;weakzone;agree3,Extension,2,capped by severe (<= 50),Mixed,Weak,Above,Range,Severe,False
SPY,1640,2024-07-11,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Clean,Weak,Upper,Trend,Severe,False
SPY,1660,2024-08-08,Unclear,44,0-44,broken;chop;extended;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Broken,NearResistance,Chop,Extended,False
SPY,1680,2024-09-06,Unclear,40,0-44,broken;contradictory;extended;agree3,Agreement,3,capped by contradictory (<= 40),Mixed,Broken,NearSupport,Range,Extended,False
SPY,1700,2024-10-04,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
SPY,1720,2024-11-01,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearResistance,Trend,Severe,False
SPY,1740,2024-12-02,Mixed,50,45-69,broken;pricediscovery;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Above,Trend,Severe,False
SPY,1760,2024-12-31,Mixed,50,45-69,broken;severe;agree3,Zone,4,capped by broken (<= 50),Clean,Broken,NearSupport,Trend,Severe,False
SPY,1780,2025-01-31,Unclear,44,0-44,broken;chop;severe;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,NearSupport,Chop,Severe,False
SPY,1800,2025-03-03,Mixed,50,45-69,broken;agree3,Zone,4,capped by broken (<= 50),Mixed,Broken,NearSupport,Range,Normal,False
SPY,1820,2025-03-31,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,2,capped by chop (<= 44),Weak,Broken,Lower,Chop,Normal,False
SPY,1840,2025-04-29,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Broken,NearSupport,Chop,Normal,False
SPY,1860,2025-05-28,Unclear,44,0-44,broken;chop;agree3,Chop/Regime,3,capped by chop (<= 44),Weak,Broken,NearResistance,Chop,Normal,False
SPY,1880,2025-06-26,Mixed,50,45-69,broken;compression;pricediscovery;severe;agree3,Zone,1,capped by broken (<= 50),Weak,Broken,Above,Compression,Severe,False
SPY,1900,2025-07-25,Mixed,50,45-69,broken;pricediscovery;severe;agree3,Zone,3,capped by broken (<= 50),Clean,Broken,Above,Trend,Severe,False
SPY,1920,2025-08-22,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
SPY,1940,2025-09-22,Mixed,50,45-69,pricediscovery;severe;agree3,Extension,4,capped by severe (<= 50),Clean,Fresh,Above,Trend,Severe,False
SPY,1960,2025-10-20,Unclear,44,0-44,chop;severe;weakzone;agree3,Chop/Regime,3,capped by chop (<= 44),Clean,Weak,NearResistance,Chop,Severe,False
SPY,1980,2025-11-17,Mixed,50,45-69,severe;weakzone;agree3,Extension,3,capped by severe (<= 50),Mixed,Weak,NearSupport,Range,Severe,False
SPY,2000,2025-12-16,Unclear,40,0-44,broken;chop;contradictory;severe;agree3,Agreement,1,capped by contradictory (<= 40),Mixed,Broken,Upper,Chop,Severe,False
SPY,2020,2026-01-15,Mixed,50,45-69,broken;severe;agree3,Zone,2,capped by broken (<= 50),Mixed,Broken,Upper,Range,Severe,False
SPY,2040,2026-02-13,Unclear,44,0-44,chop;severe;agree3,Chop/Regime,3,capped by chop (<= 44),Mixed,Fresh,NearSupport,Chop,Severe,False
SPY,2060,2026-03-16,Mixed,50,45-69,broken;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,Lower,Trend,Normal,False
SPY,2080,2026-04-14,Mixed,50,45-69,broken;extended;agree3,Zone,3,capped by broken (<= 50),Weak,Broken,NearResistance,Trend,Extended,False
SPY,2100,2026-05-12,Unclear,40,0-44,contradictory;severe;agree3,Agreement,4,capped by contradictory (<= 40),Clean,Fresh,Upper,Trend,Severe,False
